 0.577820	 1.301695
 0.401078	 1.398596
 0.577744	 1.301509
 0.577152	 1.300447
 0.580935	 1.299584
 0.577547	 1.300290
 0.400290	 1.398733
 0.576955	 1.302224
 0.404047	 1.395898
 0.578456	 1.302016
 0.577744	 1.300483
 0.580211	 1.299339
 0.578424	 1.299657
 0.577617	 1.300741
 0.579619	 1.300556
 0.403202	 1.397116
 0.578297	 1.299428
 0.577432	 1.302027
 0.578945	 1.299607
 0.402808	 1.397385
 0.404238	 1.396123
 0.577146	 1.300530
 0.579772	 1.299567
 0.577674	 1.300323
 0.580420	 1.300151
 0.579384	 1.301046
 0.405472	 1.395312
 0.580389	 1.298984
 0.578875	 1.300767
 0.403234	 1.396976
 0.577992	 1.300263
 0.578837	 1.298948
 0.577356	 1.302943
 0.577146	 1.300087
 0.000000	 0.059095
 0.578907	 1.302097
 0.577763	 1.301108
 0.402579	 1.397352
 0.577159	 1.302523
 0.578170	 1.299004
 0.579251	 1.299500
 0.578952	 1.300151
 0.578227	 1.300609
 0.403857	 1.396412
 0.404136	 1.395716
 0.577286	 1.302298
 0.581285	 1.299318
 0.578697	 1.302017
 0.404817	 1.395519
 0.577865	 1.300719
 0.579022	 1.301000
 0.576955	 1.301921
 0.577725	 1.300232
 0.577750	 1.301187
 0.579664	 1.299531
 0.401511	 1.398166
 0.578964	 1.299632
 0.403965	 1.396269
 0.579155	 1.301892
 0.577216	 1.300650
 0.580013	 1.299299
 0.577152	 1.301339
 0.402947	 1.397141
 0.578430	 1.302125
 0.401892	 1.397828
 0.577515	 1.302120
 0.580389	 1.299080
 0.576949	 1.300580
 0.579956	 1.298966
 0.580134	 1.297770
 0.578081	 1.300725
 0.403901	 1.397268
 0.579626	 1.300645
 0.404505	 1.396017
 0.577286	 1.300712
 0.577776	 1.301655
 0.578774	 1.299321
 0.578367	 1.300268
 0.405065	 1.396003
 0.579193	 1.299424
 0.580274	 1.299350
 0.576981	 1.302569
 0.404963	 1.395559
 0.577661	 1.301002
 0.578710	 1.299471
 0.402655	 1.397556
 0.577362	 1.302390
 0.577871	 1.301216
 0.579117	 1.300079
 0.580255	 1.299726
 0.578354	 1.300681
 0.400226	 1.398704
 0.401511	 1.398206
 0.576739	 1.302220
 0.579206	 1.299468
 0.579098	 1.301949
 0.577025	 1.300659
 0.579060	 1.301806
 0.578316	 1.300607
 0.402808	 1.397059
 0.400379	 1.398622
 0.579715	 1.299577
 0.576892	 1.300798
 0.578411	 1.300738
 0.577286	 1.300291
 0.579588	 1.301050
 0.404308	 1.395987
 0.579594	 1.299331
 0.575544	 1.302336
 0.400163	 1.399012
 0.579950	 1.300413
 0.576383	 1.301753
 0.577731	 1.300303
 0.404709	 1.395966
 0.577814	 1.301648
 0.579467	 1.301259
 0.578634	 1.299407
 0.580090	 1.299267
 0.403577	 1.395741
 0.578964	 1.301998
 0.404308	 1.396854
 0.579359	 1.301211
 0.577350	 1.302980
 0.581209	 1.299503
 0.577934	 1.300282
 0.579994	 1.300011
 0.579944	 1.299952
 0.403984	 1.396998
 0.580268	 1.299403
 0.577432	 1.301460
 0.581037	 1.299579
 0.404143	 1.395806
 0.404429	 1.395919
 0.580134	 1.300069
 0.577865	 1.299869
 0.577083	 1.302312
 0.576167	 1.302038
 0.578761	 1.299586
 0.401091	 1.398642
 0.580745	 1.299199
 0.580687	 1.299720
 0.403895	 1.396098
 0.577273	 1.302293
 0.578984	 1.298804
 0.579022	 1.299388
 0.403863	 1.396147
 0.580128	 1.300156
 0.577776	 1.300805
 0.578596	 1.299461
 0.580331	 1.300047
 0.401504	 1.397379
 0.578952	 1.300683
 0.404264	 1.395638
 0.577025	 1.300443
 0.579855	 1.299976
 0.578589	 1.299852
 0.579950	 1.299463
 0.578195	 1.299597
 0.579371	 1.300045
 0.404117	 1.397222
 0.404073	 1.396921
 0.576904	 1.302300
 0.579816	 1.300320
 0.576987	 1.300443
 0.577922	 1.300384
 0.578284	 1.300072
 0.578259	 1.299050
 0.404327	 1.396126
 0.578392	 1.299863
 0.404632	 1.396122
 0.578036	 1.300231
 0.580846	 1.299343
 0.577413	 1.301555
 0.580255	 1.299117
 0.404613	 1.396153
 0.577235	 1.302231
 0.576930	 1.300333
 0.579390	 1.299825
 0.400824	 1.398509
 0.576320	 1.301605
 0.577941	 1.300806
 0.403373	 1.396918
 0.579867	 1.298013
 0.580211	 1.299002
 0.578316	 1.299951
 0.580910	 1.298507
 0.580020	 1.300403
 0.403202	 1.397200
 0.403653	 1.396609
 0.578036	 1.300918
 0.577172	 1.300168
 0.575487	 1.302512
 0.579174	 1.298962
 0.579886	 1.299828
 0.402229	 1.396547
 0.578418	 1.300217
 0.577083	 1.302391
 0.402591	 1.397617
 0.580306	 1.299462
 0.579390	 1.299100
 0.576498	 1.301596
 0.579899	 1.299370
 0.576682	 1.301573
 0.401377	 1.397712
 0.403501	 1.397182
 0.000000	 0.169272
 0.577572	 1.300257
 0.577356	 1.301626
 0.405096	 1.395925
 0.577814	 1.299963
 0.580179	 1.299607
 0.577063	 1.300540
 0.580617	 1.299332
 0.581158	 1.298745
 0.576777	 1.302920
 0.403475	 1.397025
 0.578856	 1.301860
 0.401396	 1.397763
 0.580026	 1.299708
 0.575340	 1.302466
 0.578043	 1.302239
 0.576968	 1.302067
 0.404613	 1.395778
 0.577311	 1.301353
 0.578716	 1.298675
 0.404232	 1.396464
 0.577165	 1.300140
 0.581450	 1.299387
 0.577928	 1.299603
 0.580109	 1.300314
 0.402744	 1.397360
 0.578214	 1.300366
 0.404359	 1.396790
 0.580026	 1.299232
 0.578500	 1.300651
 0.580370	 1.299472
 0.578399	 1.300637
 0.578831	 1.300679
 0.579874	 1.300513
 0.403933	 1.397231
 0.577801	 1.301173
 0.579441	 1.299493
 0.579371	 1.300153
 0.401066	 1.398656
 0.402967	 1.397393
 0.576885	 1.300874
 0.577044	 1.301740
 0.576917	 1.300423
 0.580560	 1.299467
 0.580001	 1.300296
 0.404397	 1.396692
 0.577362	 1.302974
 0.579117	 1.300431
 0.405077	 1.395322
 0.580732	 1.298958
 0.576860	 1.302474
 0.578608	 1.299932
 0.578036	 1.299970
 0.404651	 1.395690
 0.576815	 1.300715
 0.578977	 1.300221
 0.405643	 1.394847
 0.579263	 1.300901
 0.577254	 1.299910
 0.577152	 1.300465
 0.578767	 1.299755
 0.580281	 1.299597
 0.400290	 1.398776
 0.404461	 1.395076
 0.579003	 1.300643
 0.579486	 1.299508
 0.577941	 1.300790
 0.403901	 1.396595
 0.579588	 1.300740
 0.578043	 1.300433
 0.000000	 0.169272
 0.578437	 1.299965
 0.578437	 1.302444
 0.579645	 1.299765
 0.402483	 1.397522
 0.576930	 1.302607
 0.402795	 1.397267
 0.576555	 1.302046
 0.577019	 1.301621
 0.578780	 1.299607
 0.577922	 1.302749
 0.405319	 1.395450
 0.577744	 1.301324
 0.575290	 1.302593
 0.401193	 1.398479
 0.578100	 1.299947
 0.579829	 1.300164
 0.577197	 1.300433
 0.578761	 1.300818
 0.402630	 1.397447
 0.579333	 1.300206
 0.404283	 1.396028
 0.577489	 1.302723
 0.577680	 1.300191
 0.577941	 1.300192
 0.576453	 1.300630
 0.577865	 1.299783
 0.580122	 1.299248
 0.405541	 1.395154
 0.580052	 1.299546
 0.579994	 1.299833
 0.577051	 1.300605
 0.402858	 1.397196
 0.400373	 1.398642
 0.578405	 1.300660
 0.575983	 1.301908
 0.577807	 1.300242
 0.577896	 1.301690
 0.577191	 1.300878
 0.402757	 1.397356
 0.577400	 1.300373
 0.578710	 1.299790
 0.403882	 1.397208
 0.578964	 1.299810
 0.578716	 1.299841
 0.577833	 1.300941
 0.579886	 1.300526
 0.580770	 1.299114
 0.404728	 1.396151
 0.402566	 1.397674
 0.579734	 1.299717
 0.578310	 1.301040
 0.578869	 1.299617
 0.578011	 1.300847
 0.578151	 1.299990
 0.404639	 1.395832
 0.579931	 1.299853
 0.579028	 1.301896
 0.404740	 1.395649
 0.579174	 1.299064
 0.577604	 1.300389
 0.577680	 1.300317
 0.402865	 1.397109
 0.577826	 1.301402
 0.577890	 1.300241
 0.577725	 1.300428
 0.580179	 1.300389
 0.404117	 1.395643
 0.579390	 1.298082
 0.405249	 1.395162
 0.577737	 1.300923
 0.579479	 1.299998
