 0.331231	 1.721042
 0.214615	 1.857160
 0.334232	 1.714929
 0.330430	 1.721135
 0.333952	 1.718860
 0.335287	 1.713753
 0.215327	 1.857154
 0.327060	 1.726019
 0.214641	 1.857188
 0.338746	 1.712788
 0.329591	 1.716609
 0.332197	 1.717504
 0.332159	 1.714019
 0.329540	 1.717671
 0.329807	 1.724860
 0.217553	 1.852796
 0.329209	 1.716157
 0.332490	 1.719448
 0.331562	 1.718155
 0.212912	 1.858615
 0.215773	 1.857422
 0.333901	 1.714183
 0.328879	 1.720369
 0.333774	 1.716889
 0.336673	 1.714106
 0.334817	 1.716222
 0.215963	 1.857021
 0.333189	 1.717455
 0.330315	 1.720020
 0.215175	 1.854939
 0.328561	 1.717270
 0.327874	 1.717125
 0.338250	 1.710066
 0.334257	 1.714914
 0.000000	 0.118189
 0.337881	 1.712305
 0.333838	 1.717624
 0.215048	 1.858172
 0.333876	 1.717477
 0.326374	 1.716402
 0.332363	 1.716305
 0.325636	 1.723467
 0.326043	 1.721776
 0.215607	 1.858501
 0.214488	 1.857353
 0.333215	 1.716980
 0.334384	 1.715089
 0.337207	 1.712543
 0.215633	 1.855134
 0.330315	 1.720389
 0.337830	 1.711920
 0.329196	 1.720142
 0.333914	 1.716767
 0.333952	 1.717366
 0.329921	 1.718559
 0.215060	 1.857947
 0.332274	 1.713764
 0.215582	 1.858368
 0.336394	 1.714603
 0.332884	 1.717088
 0.332121	 1.718447
 0.334677	 1.717687
 0.218621	 1.852595
 0.337818	 1.711824
 0.215556	 1.857440
 0.332668	 1.717427
 0.329006	 1.720120
 0.332770	 1.718565
 0.331434	 1.716757
 0.328790	 1.713367
 0.331943	 1.718513
 0.211856	 1.860345
 0.337970	 1.712748
 0.215137	 1.856798
 0.331193	 1.719330
 0.331091	 1.721098
 0.331854	 1.714492
 0.331231	 1.715343
 0.212136	 1.860188
 0.332604	 1.717061
 0.332617	 1.718849
 0.331676	 1.719891
 0.215989	 1.855188
 0.325305	 1.723841
 0.331307	 1.714777
 0.213992	 1.859105
 0.333952	 1.717284
 0.336813	 1.716765
 0.330951	 1.713936
 0.329616	 1.717558
 0.330799	 1.719096
 0.214844	 1.857864
 0.215048	 1.858064
 0.334181	 1.713692
 0.331193	 1.715245
 0.336088	 1.714349
 0.331829	 1.717637
 0.336076	 1.715807
 0.331091	 1.717339
 0.219371	 1.852345
 0.214272	 1.858003
 0.330468	 1.721253
 0.329591	 1.719597
 0.331409	 1.718271
 0.331892	 1.719103
 0.335376	 1.714389
 0.214921	 1.859740
 0.329680	 1.719761
 0.336381	 1.713842
 0.215200	 1.857220
 0.335656	 1.716660
 0.335834	 1.714757
 0.329858	 1.716372
 0.213191	 1.859593
 0.331218	 1.721070
 0.337284	 1.712738
 0.330290	 1.715448
 0.333024	 1.717545
