 0.182000	 2.330048
 0.176417	 2.335361
 0.179083	 2.347718
 0.190667	 2.330276
 0.194667	 2.321408
 0.182917	 2.326651
 0.187083	 2.319803
 0.197167	 2.324629
 0.176583	 2.340983
 0.184667	 2.325695
 0.180750	 2.341157
 0.178167	 2.345409
 0.179333	 2.335516
 0.178833	 2.338278
 0.176250	 2.353452
 0.196583	 2.312901
 0.181917	 2.329438
 0.186833	 2.315575
 0.176167	 2.347008
 0.178333	 2.357081
 0.191500	 2.323516
 0.182000	 2.331720
 0.178833	 2.330789
 0.187417	 2.319783
 0.182333	 2.344724
 0.186667	 2.332714
 0.177000	 2.339465
 0.185917	 2.320801
 0.177750	 2.348214
 0.185667	 2.332234
 0.193083	 2.322534
 0.184417	 2.326784
 0.190333	 2.322103
 0.186667	 2.322493
 0.180083	 2.337362
 0.185083	 2.328685
 0.183333	 2.334782
 0.187917	 2.313314
 0.194583	 2.316004
 0.174833	 2.344003
 0.186750	 2.337635
 0.178167	 2.347337
 0.178333	 2.347674
 0.177167	 2.326119
 0.180583	 2.328000
 0.183333	 2.333700
 0.183083	 2.334217
 0.177083	 2.344476
 0.182333	 2.331198
 0.176167	 2.343756
 0.191417	 2.310548
 0.179833	 2.346512
 0.183583	 2.324840
 0.183583	 2.332465
 0.179583	 2.347766
 0.177667	 2.355993
 0.182583	 2.331453
 0.192833	 2.324892
 0.176667	 2.360496
 0.191833	 2.328944
 0.180167	 2.342551
 0.183167	 2.351618
 0.193000	 2.322395
 0.193083	 2.322781
 0.184167	 2.327849
 0.187083	 2.331118
 0.183583	 2.335788
 0.181250	 2.330693
 0.182250	 2.336900
 0.178833	 2.341557
 0.204333	 2.306665
 0.176500	 2.329712
 0.196500	 2.310779
 0.183667	 2.322604
 0.181833	 2.335165
 0.182750	 2.345353
 0.197667	 2.313838
 0.186917	 2.334133
 0.190833	 2.325184
 0.185667	 2.328543
 0.184917	 2.348799
 0.188000	 2.334089
 0.185250	 2.332576
 0.193750	 2.317577
 0.177833	 2.350753
 0.203083	 2.302108
 0.184500	 2.332441
 0.181083	 2.335910
 0.175417	 2.344348
 0.186333	 2.332664
 0.179250	 2.343697
 0.185250	 2.326533
 0.173667	 2.343619
 0.177583	 2.343192
 0.176167	 2.347602
 0.187750	 2.325067
 0.202250	 2.304999
 0.186083	 2.326691
 0.198250	 2.307673
 0.183417	 2.336796
 0.180583	 2.338790
 0.185583	 2.325284
 0.194000	 2.311628
 0.182833	 2.321789
 0.177250	 2.348451
 0.174417	 2.352825
 0.189917	 2.333061
 0.183917	 2.342769
 0.177417	 2.334441
 0.178667	 2.334743
 0.188000	 2.327556
 0.181500	 2.339488
 0.193167	 2.325779
 0.182750	 2.348571
 0.181833	 2.331410
 0.193250	 2.323891
 0.184833	 2.326354
 0.189167	 2.327980
 0.177083	 2.349867
 0.186917	 2.322284
 0.193667	 2.319727
 0.188167	 2.319025
 0.177417	 2.325542
 0.176667	 2.336725
 0.182083	 2.343025
 0.187667	 2.322036
 0.184917	 2.338282
 0.196333	 2.313803
 0.179750	 2.324286
 0.181667	 2.327887
 0.191583	 2.321047
 0.186667	 2.314463
 0.183083	 2.336208
 0.179917	 2.335517
 0.184583	 2.321175
 0.175917	 2.337098
 0.181000	 2.337324
 0.182583	 2.328081
 0.203583	 2.306632
 0.186000	 2.321035
 0.185917	 2.338233
 0.183333	 2.334396
 0.176417	 2.331243
 0.180583	 2.343106
 0.202333	 2.307404
 0.184167	 2.333866
 0.197500	 2.323604
 0.173833	 2.348931
 0.188750	 2.326572
 0.189167	 2.335388
 0.180417	 2.351893
 0.194917	 2.314782
 0.189250	 2.336977
 0.196500	 2.311446
 0.178083	 2.340720
 0.175750	 2.343437
 0.195250	 2.322152
 0.173083	 2.354006
 0.187250	 2.316129
 0.182083	 2.330860
 0.186500	 2.314878
 0.186333	 2.324480
 0.182833	 2.333289
 0.184083	 2.353501
 0.187417	 2.326347
 0.187083	 2.314178
 0.184167	 2.339562
 0.191083	 2.323146
